country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,profit_margin,expense_ratio,age_per_year_business,Target,ID
3.0,39.0,2.0,2.0,1.0,2.0,1.0,250.0,1200.0,4200.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,0.7142857142857143,4.8,39.0,Medium,ID_SIVZB2
0.0,43.0,2.0,2.0,3.0,1.0,2.0,2000.0,5000.0,10000.0,6.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.5,2.5,7.166666666666667,Medium,ID_NB4GH2
0.0,53.0,2.0,1.0,1.0,2.0,2.0,800.0,200.0,50.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,-3.0,0.25,53.0,Low,ID_MXLVZ4
3.0,39.0,2.0,1.0,1.0,1.0,2.0,100.0,360.0,600.0,12.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.4,3.6,3.25,Low,ID_QOYM8B
3.0,37.0,2.0,2.0,1.0,0.0,0.0,120.0,1100.0,2700.0,10.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.5925925925925926,9.166666666666666,3.7,Low,ID_AKEA3M
3.0,52.0,2.0,1.0,1.0,1.0,2.0,2000.0,300.0,2500.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,3.0,3.0,0.88,1.2857142857142858,8.2,Low,ID_R68FQO
2.0,60.0,2.0,1.0,1.0,2.0,2.0,300000.0,4500000.0,9000000.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.5,15.0,30.0,Medium,ID_KKC21P
1.0,64.0,0.0,2.0,1.0,0.0,2.0,1460.0,0.0,960.0,37.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,0.0,1.7297297297297298,Low,ID_WE2C7M
3.0,41.0,2.0,1.0,1.0,1.0,2.0,1000.0,8400.0,12000.0,18.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.3,8.4,2.2777777777777777,Medium,ID_6CYYOZ
2.0,40.0,0.0,0.0,1.0,0.0,0.0,625000.0,4500000.0,25000.0,15.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,-179.0,7.2,2.6666666666666665,Low,ID_HQFXCL
3.0,31.0,2.0,1.0,1.0,0.0,2.0,250.0,1200.0,3000.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,0.6,4.8,8.2,Low,ID_ILEXXY
2.0,36.0,2.0,2.0,1.0,1.0,2.0,1800000.0,9500000.0,14600000.0,16.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,0.3493150684931507,5.277777777777778,2.25,Low,ID_E29U3O
0.0,36.0,1.0,1.0,1.0,2.0,2.0,1200.0,4500.0,7000.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.35714285714285715,3.75,36.0,Low,ID_6I62R2
0.0,78.0,1.0,1.0,1.0,1.0,2.0,5000.0,3000.0,5000.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,0.4,0.6,8.2,Medium,ID_0TRKY8
3.0,48.0,1.0,2.0,1.0,1.0,2.0,200.0,1200.0,3600.0,10.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,7.0,4.0,1.0,1.0,3.0,3.0,0.6666666666666666,6.0,4.8,High,ID_8B19RE
2.0,40.0,2.0,2.0,0.0,0.0,0.0,750000.0,60000.0,150000.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.6,0.08,1.3333333333333333,Low,ID_BUBPCQ
0.0,32.0,2.0,2.0,3.0,2.0,2.0,2000.0,400.0,2000.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,0.8,0.2,32.0,Low,ID_AO2QWK
2.0,39.0,2.0,2.0,1.0,1.0,0.0,590000.0,850300.0,2800000.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.6963214285714285,1.4411864406779662,13.0,High,ID_RFKRKN
0.0,55.0,2.0,1.0,1.0,1.0,2.0,2000.0,3000.0,25000.0,8.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.88,1.5,6.875,Low,ID_VSKP30
0.0,26.0,2.0,2.0,1.0,1.0,2.0,2000.0,5080.0,8000.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,11.0,3.0,2.0,1.0,3.0,3.0,0.365,1.2857142857142858,26.0,Low,ID_JE3MKR
0.0,36.0,2.0,1.0,3.0,1.0,1.0,2000.0,27500.0,1800.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,9.0,3.0,2.0,1.0,5.0,3.0,-14.277777777777779,13.75,36.0,Medium,ID_JFX5LI
3.0,46.0,2.0,1.0,1.0,1.0,2.0,450.0,1440.0,2400.0,15.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,0.4,3.2,3.066666666666667,Low,ID_U5I304
1.0,31.0,0.0,0.0,1.0,0.0,1.0,10000.0,2000.0,6000.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.6666666666666666,0.2,15.5,Low,ID_3ISXHV
3.0,39.0,2.0,1.0,1.0,0.0,0.0,120.0,120.0,1800.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9333333333333333,1.0,13.0,Low,ID_Q2YS8B
0.0,30.0,2.0,1.0,1.0,1.0,2.0,300.0,1800.0,2200.0,11.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.18181818181818182,6.0,2.727272727272727,Low,ID_J5Q1D7
1.0,33.0,1.0,1.0,1.0,0.0,0.0,5000.0,3500.0,4000.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.125,0.7,11.0,Low,ID_HEXANV
2.0,51.0,0.0,2.0,1.0,0.0,0.0,1750000.0,1000000.0,21000000.0,15.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9523809523809523,0.5714285714285714,3.4,Low,ID_5IPBXM
3.0,47.0,2.0,1.0,1.0,1.0,2.0,500.0,4200.0,1800.0,5.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,-1.3333333333333333,8.4,9.4,Low,ID_Q8SZ7Q
0.0,40.0,2.0,1.0,3.0,1.0,1.0,3000.0,6000.0,1500.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,11.0,2.0,2.0,1.0,3.0,3.0,-3.0,2.0,40.0,Medium,ID_0SHDKK
1.0,39.0,2.0,1.0,1.0,1.0,1.0,30000.0,8000.0,25000.0,11.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,0.68,0.26666666666666666,3.5454545454545454,Low,ID_MTK7P6
3.0,60.0,2.0,2.0,1.0,1.0,2.0,100.0,840.0,600.0,6.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,-0.4,8.4,10.0,Low,ID_GI8YA7
1.0,41.0,1.0,2.0,1.0,2.0,2.0,1500.0,800.0,800.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,4.0,0.0,0.5333333333333333,41.0,Medium,ID_24IQ93
1.0,26.0,2.0,2.0,1.0,2.0,2.0,150.0,10.0,250.0,7.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.96,0.06666666666666667,3.7142857142857144,Low,ID_LMSP94
2.0,31.0,0.0,1.0,1.0,2.0,2.0,166000.0,400000.0,1000000.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.6,2.4096385542168677,15.5,Medium,ID_U5BO81
2.0,32.0,0.0,1.0,3.0,0.0,2.0,300000.0,3600000.0,150000.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,-23.0,12.0,8.0,Low,ID_2S5991
2.0,50.0,2.0,2.0,1.0,1.0,2.0,200000.0,28000000.0,48000000.0,20.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.4166666666666667,140.0,2.5,Low,ID_8U9VP0
1.0,54.0,2.0,1.0,1.0,2.0,1.0,4000.0,400.0,700.0,8.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,0.42857142857142855,0.1,6.75,Medium,ID_DJI6SO
0.0,49.0,2.0,2.0,1.0,1.0,1.0,15000.0,8000.0,14000.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,11.0,3.0,2.0,1.0,5.0,3.0,0.42857142857142855,0.5333333333333333,9.8,Low,ID_PL6UZA
0.0,50.0,2.0,2.0,1.0,2.0,2.0,500.0,695.0,1000.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,0.305,1.39,50.0,Low,ID_I159I3
2.0,41.0,0.0,1.0,1.0,2.0,2.0,450000.0,110000.0,150000.0,20.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.26666666666666666,0.24444444444444444,2.05,Low,ID_GL9U0U
3.0,82.0,2.0,2.0,1.0,0.0,2.0,400.0,2400.0,4800.0,22.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,6.0,3.727272727272727,Low,ID_D0SRIA
1.0,30.0,0.0,1.0,1.0,0.0,0.0,200.0,500.0,200.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,-1.5,2.5,30.0,Low,ID_OHS5OK
1.0,45.0,1.0,1.0,1.0,2.0,2.0,1000.0,250.0,650.0,8.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.6153846153846154,0.25,5.625,Low,ID_8C1AM0
0.0,70.0,2.0,2.0,1.0,2.0,2.0,750.0,250.0,500.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.5,0.3333333333333333,7.0,Low,ID_RFTMTT
3.0,38.0,2.0,1.0,1.0,0.0,0.0,450.0,2400.0,3600.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,5.333333333333333,7.6,Low,ID_AA9P9U
1.0,65.0,2.0,1.0,1.0,0.0,2.0,97.0,2.0,100.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.98,0.020618556701030927,65.0,Low,ID_GA8SR6
3.0,51.0,2.0,1.0,1.0,1.0,1.0,250.0,1800.0,3360.0,18.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.4642857142857143,7.2,2.8333333333333335,Medium,ID_SDZNZG
2.0,38.0,0.0,1.0,3.0,1.0,1.0,1000000.0,520000.0,110000.0,15.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,3.0,-3.727272727272727,0.52,2.533333333333333,Low,ID_IDMI24
0.0,61.0,2.0,1.0,1.0,1.0,2.0,1500.0,1825.0,3915.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.5338441890166028,1.2166666666666666,20.333333333333332,Medium,ID_BLPVR7
3.0,42.0,2.0,2.0,1.0,1.0,1.0,50.0,120.0,240.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,2.4,8.4,Low,ID_87OXEF
0.0,50.0,2.0,1.0,1.0,1.0,1.0,500.0,100.0,600.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,8.0,3.0,2.0,1.0,3.0,3.0,0.8333333333333334,0.2,50.0,Low,ID_486D43
1.0,22.0,1.0,2.0,1.0,2.0,2.0,1000.0,3500.0,4500.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,0.2222222222222222,3.5,8.2,Medium,ID_76QWVG
1.0,36.0,1.0,2.0,1.0,0.0,2.0,45000.0,3500.0,2500.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,-0.4,0.07777777777777778,7.2,Low,ID_P5WPVI
1.0,45.0,2.0,0.0,1.0,0.0,0.0,13000.0,3000.0,8000.0,10.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.625,0.23076923076923078,4.5,Medium,ID_58UBCI
2.0,36.0,0.0,1.0,1.0,1.0,0.0,140000.0,500000.0,1680000.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.7023809523809523,3.5714285714285716,36.0,Low,ID_TBZ6UM
2.0,36.0,0.0,2.0,1.0,1.0,0.0,960000.0,420000.0,1152000.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,0.6354166666666666,0.4375,9.0,Medium,ID_DAOK3F
2.0,22.0,2.0,2.0,1.0,1.0,2.0,90000.0,180000.0,11680000.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9845890410958904,2.0,5.5,Low,ID_YC5EAA
3.0,62.0,2.0,2.0,1.0,2.0,2.0,80.0,1440.0,2400.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,6.0,4.0,3.0,1.0,3.0,3.0,0.4,18.0,12.4,Medium,ID_PVHLG4
2.0,22.0,2.0,1.0,1.0,0.0,2.0,487000.0,280000.0,450000.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,3.0,3.0,0.37777777777777777,0.5749486652977412,8.2,Low,ID_8D9M0I
0.0,42.0,2.0,2.0,1.0,2.0,2.0,500.0,800.0,2000.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.6,1.6,14.0,Low,ID_QH7PPC
0.0,59.0,1.0,2.0,1.0,2.0,2.0,5000.0,2700.0,5500.0,10.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,3.0,5.0,0.509090909090909,0.54,5.9,Low,ID_GC50I3
2.0,35.0,2.0,1.0,3.0,0.0,2.0,900000.0,1500000.0,10800000.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,0.8611111111111112,1.6666666666666667,8.75,Low,ID_XWXZMC
0.0,30.0,2.0,1.0,1.0,1.0,2.0,2500.0,3000.0,6000.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2,30.0,Low,ID_JFYSYZ
2.0,45.0,0.0,1.0,1.0,0.0,2.0,390000.0,15000.0,4680000.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9967948717948718,0.038461538461538464,5.625,Medium,ID_IEIHCJ
1.0,69.0,2.0,2.0,1.0,0.0,2.0,500.0,250.0,1500.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,0.8333333333333334,0.5,13.8,Low,ID_NX3F86
1.0,42.0,2.0,1.0,1.0,1.0,1.0,7500.0,1200.0,4500.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.7333333333333333,0.16,7.0,Medium,ID_JJO5OK
0.0,38.0,2.0,1.0,3.0,1.0,2.0,20000.0,200000.0,400000.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,8.0,2.0,1.0,1.0,5.0,3.0,0.5,10.0,2.375,High,ID_4Y2LR0
0.0,33.0,1.0,2.0,1.0,2.0,2.0,800.0,5070.0,6200.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.18225806451612903,6.3375,33.0,Low,ID_L9E9ZR
1.0,58.0,2.0,1.0,1.0,1.0,2.0,15000.0,70000.0,120000.0,11.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,0.4166666666666667,4.666666666666667,5.2727272727272725,Low,ID_KQVOX2
0.0,35.0,2.0,1.0,1.0,1.0,2.0,430.0,170.0,600.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,0.7166666666666667,0.3953488372093023,11.666666666666666,Medium,ID_BPAVAJ
2.0,26.0,2.0,2.0,1.0,0.0,0.0,450000.0,100000.0,5400000.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,0.9814814814814815,0.2222222222222222,6.5,Low,ID_H7HG4P
3.0,47.0,2.0,1.0,1.0,1.0,1.0,2000.0,3000.0,6000.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.5,1.2857142857142858,9.4,Low,ID_76GO3P
0.0,48.0,2.0,1.0,1.0,1.0,1.0,3000.0,5000.0,7000.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,3.0,3.0,0.2857142857142857,1.6666666666666667,16.0,Low,ID_3NUPUY
2.0,27.0,2.0,2.0,1.0,1.0,2.0,270000.0,40000.0,65000.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,0.38461538461538464,0.14814814814814814,13.5,Medium,ID_GDST7I
0.0,49.0,2.0,1.0,3.0,1.0,2.0,2500.0,4000.0,7000.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,5.0,3.0,0.42857142857142855,1.6,16.333333333333332,Low,ID_0OAWHN
